SERVICE_REQUEST_ID	STATUS	SERVICE_NAME	SERVICE_CODE	DESCRIPTION	AGENCY_RESPONSIBLE	REQUESTED_DATETIME	UPDATED_DATETIME	EXPECTED_DATETIME	ADDRESS	ZIPCODE	LATITUDE	LONGITUDE	REQUESTED_DATE	UPDATED_DATE	LAST_TABLE_UPDATE
SR21061971	CLOS	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-07-15	2021-08-27	2022-01-11	"""147 HEREFORD ST, CINC - GJ1868443830"""	45216	39.2162407174621	-84.4669584882899	07/15/2021 12:00:00 AM	08/27/2021 12:00:00 AM	08/27/2021 12:00:00 AM
SR21045512	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Transfer: 06/01/2021 12:34 PM/SGOODWINREFER TO B & I - VIEW NOTES  - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-05-28	2021-08-27	2022-06-01	"""2337 VICTORY PKWY, CINC - GJ1742033541"""	45206	39.1239283226092	-84.484906992911	05/28/2021 12:00:00 AM	08/27/2021 12:00:00 AM	08/27/2021 12:00:00 AM
SR21021891	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-17	2021-08-27	2022-03-17	"""4309 EASTERN AV, CINC - GJ2255932071"""	45226	39.1093975655621	-84.425988836588	03/17/2021 12:00:00 AM	08/27/2021 12:00:00 AM	08/27/2021 12:00:00 AM
SR17043030	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Transfer: 08/09/2021 10:51 AM/LMJOHNSONtransferred to buildings  - CONFUSING EXIT DURING CONSTRUCTION; MISSING KEY BOX; MISSING APTS NUMBERS; EXIT DOOR LATCH"""	Cinc Building Dept	2017-05-23	2021-08-27	2022-08-09	"""7126 HIRSCH DR - GJ1945540912 """	45237	39.1897664779863	-84.4590074674536	05/23/2017 12:00:00 AM	08/27/2021 12:00:00 AM	08/27/2021 12:00:00 AM
SR21076985	NEW	"""Animal, waste in the yard"""	"""DOG_WSTE"""	"""CALL COMP , COME TO 1624 TO VIEW- RAISING DUCKS, STAGE WATER CAUSING MOSQ, MUDDY DUCK WASTE IN THE YARD"""	Cinc Health Dept	2021-08-30	2021-08-30	2022-02-26	"""1622 S ARGYLE AV - GJ1226938327 """	45223	39.1682785866417	-84.5429500046389	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21077162	CLOS	"""Restaurant consult, new lic"""	"""RCNEWLIC"""	""" """	Cinc Health Dept	2021-08-30	2021-08-30	2022-02-26	"""100 BROADWAY - GJ1575630595 """	45202	39.0978177499566	-84.5050774110014	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21077136	NEW	"""Building, residential"""	"""BLD-RES"""	"""wnd bedroom window falling in and debris falling."""	Cinc Building Dept	2021-08-30	2021-08-30	2022-08-30	"""750 ELIZABETH ST - GJ1382931506 """	45203	39.1064900499186	-84.5270557220253	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076905	NEW	"""Building, commercial CBHCODEC"""	"""BLD-COM"""	"""Transfer: 08/30/2021 10:16 AM/SGOODWINREFER TO B & I - VIEW NOTES  - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-30	2021-08-30	2022-02-26	"""641 FOREST AV, CINC - GJ1665235899"""	45229	39.1453478603336	-84.4930133352371	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21077169	CLOS	"""Restaurant consult, new lic"""	"""RCNEWLIC"""	""" """	Cinc Health Dept	2021-08-30	2021-08-30	2022-02-26	"""100 BROADWAY - GJ1575630595 """	45202	39.0978177499566	-84.5050774110014	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21077164	NEW	"""Building, commercial CBHCODEC"""	"""BLD-COM"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-30	2021-08-30	2022-02-26	"""3110 HARRISON AV, CINC - GJ0738336270"""	45211	39.1509445996381	-84.600080591212	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076942	NEW	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-30	2021-08-30	2022-08-30	"""2531 BURNET AV, CINC - GJ1592233950"""	45219	39.1279832109142	-84.5020765842437	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21077167	CLOS	"""Restaurant consult, new lic"""	"""RCNEWLIC"""	""" """	Cinc Health Dept	2021-08-30	2021-08-30	2022-02-26	"""100 BROADWAY - GJ1575630595 """	45202	39.0978177499566	-84.5050774110014	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076944	NEW	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-30	2021-08-30	2022-08-30	"""1350 HERLIN PL, CINC - GJ2265234148"""	45208	39.1280713034004	-84.4242295905962	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21077232	NEW	"""Short term rental, parking"""	"""STERMPRK"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-30	2021-08-30	2022-02-26	"""321 EMMING ST, CINC - GJ1398633329"""	45219	39.1228670178608	-84.5246719195872	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076973	NEW	"""Roaches - bldg or apartment"""	"""ROACHES"""	"""FROM HOLE IN BOTTOM OF DOOR """	Cinc Health Dept	2021-08-30	2021-08-30	2022-02-26	"""5853 PAMELEEN CT - GJ0913842181 """	45239	39.2037353927893	-84.5779735348099	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21077010	NEW	"""Building, fire req insp-res"""	"""BLDRRFIF"""	"""Structure fire. 8-25-2021 @ 8:22 a.m."""	Cinc Building Dept	2021-08-30	2021-08-30	2022-02-26	"""3511 VICTORIA PL - GJ2133535609 """	45208	39.1415511550482	-84.4389976331409	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076808	NEW	"""Traffic island repair,non land"""	"""TRFFCSLN"""	"""CONCRETE PILLAR DAMAGE"""	Public Services	2021-08-30	2021-08-30	2022-02-26	"""VINE ST & W CHARLTON ST - GJ1527534198 """	45219	39.1303732045941	-84.509496559221	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21077171	CLOS	"""Restaurant consult, new lic"""	"""RCNEWLIC"""	""" """	Cinc Health Dept	2021-08-30	2021-08-30	2022-02-26	"""100 BROADWAY - GJ1575630595 """	45202	39.0978177499566	-84.5050774110014	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076971	NEW	"""Mice, building has mice"""	"""MICE-BLD"""	"""FROM HOLE IN BOTTOM OF DOOR """	Cinc Health Dept	2021-08-30	2021-08-30	2022-02-26	"""5853 PAMELEEN CT - GJ0913842181 """	45239	39.2037353927893	-84.5779735348099	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076989	NEW	"""Land/use, non-permttd use res"""	"""USE_R"""	"""Lawnmower repair business."""	Cinc Building Dept	2021-08-30	2021-08-30	2022-02-26	"""2733 LAWNDALE AV - GJ2133139454 """	45212	39.1761664806686	-84.4377757709303	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21077139	CLOS	"""Restaurant consult, new lic"""	"""RCNEWLIC"""	""" """	Cinc Health Dept	2021-08-30	2021-08-30	2022-02-26	"""2607 VICTORY PKWY - GJ1742933932 """	45206	39.1274447822098	-84.4846783376796	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21077089	NEW	"""Building, residential"""	"""BLD-RES"""	"""Common area laundry room smell like mold. Bathroom ceiling leaks. Common area-basement is missing walls, repairs were started but not completed. """	Cinc Building Dept	2021-08-30	2021-08-30	2022-08-30	"""669 GHOLSON AV - GJ1675936329 """	45229	39.1491913313468	-84.4916550527219	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21077170	CLOS	"""Restaurant consult, new lic"""	"""RCNEWLIC"""	""" """	Cinc Health Dept	2021-08-30	2021-08-30	2022-02-26	"""100 BROADWAY - GJ1575630595 """	45202	39.0978177499566	-84.5050774110014	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076987	OPEN	"""Restaurant consult, new lic"""	"""RCNEWLIC"""	"""HATHAWAYS DINER"""	Cinc Health Dept	2021-08-30	2021-08-30	2022-02-26	"""25 W 5TH ST - GJ1502330928 """	45202	39.1009984863612	-84.5134439135021	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076927	NEW	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-30	2021-08-30	2022-08-30	"""2317 HENRIANNE CT, CINC - GJ1038536309"""	45225	39.1505714785424	-84.5653513597838	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076828	NEW	"""Building, residential"""	"""BLD-RES"""	"""Construction site. Port-a-let has been put on the sidewalk. Construction materials are blocking the sidewalk & street. There are oil and other chemicals on the street where the construction trucks have been. """	Cinc Building Dept	2021-08-30	2021-08-30	2022-08-30	"""3557 MONTEITH AV - GJ2155735542 """	45208	39.1408962795876	-84.4364439659392	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076940	NEW	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-30	2021-08-30	2022-02-26	"""1350 HERLIN PL, CINC - GJ2265234148"""	45208	39.1280713034004	-84.4242295905962	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21077233	NEW	"""Short term rental, parking"""	"""STERMPRK"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-30	2021-08-30	2022-02-26	"""326 EMMING ST, CINC - GJ1396733369"""	45219	39.1232323811162	-84.5248234690423	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21077128	OPEN	"""Sidewalk, repair haz"""	"""SIDWLKH"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2021-08-30	2021-08-30	2022-02-26	"""2505 AUBURN AV, CINC - GJ1535033853"""	45219	39.1272558425288	-84.5087199165805	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076782	NEW	"""Tree, trim requird private"""	"""TTRMPVUF"""	"""Transfer: 08/30/2021 7:55 AM/SGOODWINREFER TO LITTER -VIEW NOTES  - Request entered through the Web. Refer to Intake Questions for further description."""	Park Department	2021-08-29	2021-08-30	2022-08-30	"""1677 GILSEY AV, CINC - GJ0909832868"""	45205	39.1199057957701	-84.5812998074835	08/29/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076746	NEW	"""Tree, trim required public"""	"""TRTRIMUF"""	"""Transfer: 08/30/2021 7:49 AM/SGOODWINREFER TO URBAN FORESTRY- SEE  NOTES  - Request entered through the Web. Refer to Intake Questions for further description."""	Park Department	2021-08-29	2021-08-30	2022-08-30	"""709 FROOME AV, CINC - GJ1453039223"""	45232	39.1758022723633	-84.5165010545731	08/29/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076597	OPEN	"""Sidewalk, repair haz"""	"""SIDWLKH"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2021-08-28	2021-08-30	2022-02-24	"""4970 PARA DR, CINC - GJ1744539486"""	45237	39.1774366299046	-84.4827100222002	08/28/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076596	OPEN	"""Sidewalk, repair haz"""	"""SIDWLKH"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2021-08-28	2021-08-30	2022-02-24	"""4115 JEROME AV, CINC - GJ1158937799"""	45223	39.1636989357192	-84.5509696602929	08/28/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076384	OPEN	"""Roaches - bldg or apartment"""	"""ROACHES"""	"""ALSO BB'S -- ROACHES """	Cinc Health Dept	2021-08-27	2021-08-30	2022-02-23	"""1273 QUEBEC RD - GJ0963832503 """	45205	39.1164837361156	-84.5751770323035	08/27/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076489	OPEN	"""Sidewalk, repair haz"""	"""SIDWLKH"""	"""Transfer: 8/30/2021 1:01 PM/THHOOPERNot associated with street lighting.Unknown pull box.  Looks like it could be an abandoned pull box or a Duke Energy box - Transfer: 08/27/2021 2:21 PM/NHINESWestern side of Central Pkwy - Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2021-08-27	2021-08-30	2022-02-26	"""1415 CENTRAL PKWY, CINC - GJ1435631955"""	45214	39.1103467999628	-84.5207159067922	08/27/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076522	OPEN	"""Plumbing, defective"""	"""PLMB_DEF"""	"""TUB IS SEPERATING FROM THE WALL"""	Cinc Health Dept	2021-08-27	2021-08-30	2022-02-23	"""4809 WINNESTE AV - GJ1501339545 """	45232	39.1785757801487	-84.5108220854297	08/27/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076505	OPEN	"""Rats, in a building"""	"""RATS"""	"""RATS IN THE HOME """	Cinc Health Dept	2021-08-27	2021-08-30	2022-02-23	"""4809 WINNESTE AV - GJ1501339545 """	45232	39.1785757801487	-84.5108220854297	08/27/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076321	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Vacate the building due to unsanitary conditions and failure to comply with orders issued under B202104120"""	Cinc Building Dept	2021-08-27	2021-08-30	2022-08-27	"""1219 PURCELL AV - GJ1060932268 """	45205	39.1141313960894	-84.5640309885287	08/27/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076117	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-26	2021-08-30	2022-08-26	"""19 GLENWOOD AV, CINC - GJ1562536988"""	45217	39.1554064934404	-84.5045507873157	08/26/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21076122	CLOS	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""vehicles parking in front yard, between curb and sidewalk. """	Cinc Building Dept	2021-08-26	2021-08-30	2022-02-22	"""5408 READING RD - GJ1897739987 """	45237	39.1815608407875	-84.4648373631107	08/26/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21075654	CLOS	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-25	2021-08-30	2022-02-21	"""316 W 9TH ST, CINC - """	45202	39.1044968015555	-84.5197864962717	08/25/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21075545	CLOS	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-25	2021-08-30	2022-02-21	"""621 W MEHRING WY, CINC - """	45203	39.0939348794394	-84.5218022591483	08/25/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21075336	OPEN	"""Plumbing, defective"""	"""PLMB_DEF"""	"""TOILET LEAKING """	Cinc Health Dept	2021-08-24	2021-08-30	2022-02-20	"""2381 MADISON RD - GJ1996635160 """	45208	39.137858481057	-84.454958683641	08/24/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21074919	OPEN	"""Plumbing, defective"""	"""PLMB_DEF"""	"""BUSTED PIPE RUNNING INTO HOUSE/BASEMENT """	Cinc Health Dept	2021-08-23	2021-08-30	2022-02-19	"""799 DUTCH COLONY DR - GJ1440140797 """	45232	39.1899971185662	-84.5175013587127	08/23/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21074851	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-23	2021-08-30	2022-08-23	"""2435 W MCMICKEN AV, CINC - GJ1334833718"""	45214	39.126530499687	-84.5318997786853	08/23/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21074877	CLOS	"""Short term rental, parking"""	"""STERMPRK"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-23	2021-08-30	2022-02-19	"""FOX ST & FLORA ST"""	45219	39.1239552925933	-84.5247878709209	08/23/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21075084	CLOS	"""Short term rental, parking"""	"""STERMPRK"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-23	2021-08-30	2022-02-19	"""326 EMMING ST, CINC - GJ1396733369"""	45219	39.1232426222234	-84.5248660730701	08/23/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21074666	CLOS	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-22	2021-08-30	2022-02-18	"""2314 RAVINE ST, CINC - GJ1390633637"""	45219	39.1256649960196	-84.5254893871889	08/22/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21073988	CLOS	"""Building, residential"""	"""BLD-RES"""	""" """	Cinc Building Dept	2021-08-19	2021-08-30	2022-08-19	"""416 W 9TH ST - GJ1432131288 """	45203	39.1044103440405	-84.5214371524669	08/19/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21073525	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Bathtub & sink are constantly backing up. Kitchen sink cabinet is very weak and is about to collapse. Floor has started to cave in due to water damage from the AC leaking. Basement ceiling has holes. Bedroom walls have holes. Hallway closet has holes. Multiple types of insect infestation."""	Cinc Building Dept	2021-08-18	2021-08-30	2022-08-18	"""1737 GRAND AV - GJ1097832749 """	45214	39.1183735356096	-84.5596110510902	08/18/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21073207	CLOS	"""Building, residential"""	"""BLD-RES"""	"""No hot water for entire building for 3 weeks. """	Cinc Building Dept	2021-08-17	2021-08-30	2022-08-17	"""1011 DAYTON ST - GJ1337932799 """	45214	39.1182373134436	-84.5318540826781	08/17/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21072391	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Transfer: 8/20/2021 1:41 PM/MPOGGEMANNThis is a Stone Wall at 3766 Edgar St. Wall is Private (#244-030). - Transfer: 08/18/2021 3:58 PM/LMJOHNSONTRANSFERRED TO DOTE - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-13	2021-08-30	2022-08-20	"""3766 EDGAR ST, CINC - GJ0778428231"""	45204	39.0784734621598	-84.5979071899953	08/13/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21072366	OPEN	"""Building, residential"""	"""BLD-RES"""	"""DWELLING REPORTS AS HAVING NO WATER/ELECTRIC AND SOMEONEE IS LIVING THERE"""	Cinc Building Dept	2021-08-13	2021-08-30	2022-08-13	"""807 LINCOLN AV - GJ1682134444 """	45206	39.132207177119	-84.4915477624483	08/13/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21071219	CLOS	"""Building, residential"""	"""BLD-RES"""	"""No hot water since this morning, entire building. No screens in the windows. Mice infestation."""	Cinc Building Dept	2021-08-10	2021-08-30	2022-08-10	"""1722 BAYMILLER ST - GJ1361732517 """	45214	39.115644777828	-84.5291880260639	08/10/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21070789	CLOS	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-09	2021-08-30	2022-02-05	"""3441 VINE ST, CINC - """	45220	39.1434243139136	-84.5105749483863	08/09/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21069697	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Front door is open"""	Cinc Building Dept	2021-08-05	2021-08-30	2022-08-05	"""1233 LINCOLN AV - GJ1762134447 """	45206	39.1320279402403	-84.4822970658507	08/05/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21069148	CLOS	"""Sidewalk, repair haz"""	"""SIDWLKH"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2021-08-04	2021-08-30	2022-01-31	"""211 KEARNEY ST, CINC - GJ1861643117"""	45216	39.2098383006718	-84.4679794141716	08/04/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21067235	OPEN	"""Sidewalk, repair haz"""	"""SIDWLKH"""	"""Transfer: 08/30/2021 3:09 PM/LWISESidewalk needs major repairs - Sidewalk needs major repairs"""	Dept of Trans and Eng	2021-07-29	2021-08-30	2022-02-26	"""1635 TUXWORTH AV - GJ0771632829 """	45238	39.1198784238292	-84.5972913552653	07/29/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21062725	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-07-17	2021-08-30	2022-07-17	"""1912 BAYMILLER ST, CINC - GJ1364032746"""	45214	39.1177132803629	-84.5288458013343	07/17/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21062463	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-07-16	2021-08-30	2022-07-16	"""827 LIVINGSTON ST, CINC - GJ1368832487"""	45214	39.1153624468753	-84.5283725702776	07/16/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21048198	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Transfer: 06/08/2021 10:05 AM/JBRUNNERTransfered from Commercial code to Residential COde - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-06-07	2021-08-30	2022-06-08	"""3583 ALASKA AV, CINC - GJ1607836219"""	45229	39.14837155605	-84.4995534652937	06/07/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21046509	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Ceiling leaks whenever it rains. Holes in the roof. Door to apartment doesn't close properly, it hangs down (its off the hinges) and doesn't lock. Bathtub doesn't hold water. """	Cinc Building Dept	2021-06-01	2021-08-30	2022-06-01	"""3583 ALASKA AV - GJ1607936219 """	45229	39.14837155605	-84.4995534652937	06/01/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21038439	OPEN	"""Building, residential"""	"""BLD-RES"""	"""water leaking ion kitchen. gas off - CALL/CONTACT IS SISTER"""	Cinc Building Dept	2021-05-10	2021-08-30	2022-05-10	"""138 GLENRIDGE PL - GJ1585836798 """	45217	39.1536365275008	-84.5019254077709	05/10/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21037086	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-05-05	2021-08-30	2022-05-05	"""238 BAXTER AV, CINC - GJ1567236451"""	45220	39.1505602081331	-84.5041762772051	05/05/2021 12:00:00 AM	08/30/2021 12:00:00 AM	08/30/2021 12:00:00 AM
SR21077341	NEW	"""Building, residential"""	"""BLD-RES"""	"""Garage roof draining on neighbors property."""	Cinc Building Dept	2021-08-31	2021-08-31	2022-08-31	"""546 RINGGOLD ST - GJ1575532521 """	45202	39.1151602486086	-84.5044789611015	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077467	NEW	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Transfer: 08/31/2021 1:25 PM/SGOODWINREFER TO B & I  - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-31	2021-08-31	2022-02-27	"""420 ELBERON AV, CINC - GJ1045030497"""	45205	39.0982341614975	-84.5664088757357	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077541	NEW	"""Building, commercial CBHCODEC"""	"""BLD-COM"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-31	2021-08-31	2022-02-27	"""2497 S COVEYRUN CT, CINC - GJ2645731322"""	45230	39.1016556266299	-84.3811980059264	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077454	NEW	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-31	2021-08-31	2022-08-31	"""3680 GROVEDALE PL, CINC - """	45208	39.1436365944179	-84.4490921845861	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077642	NEW	"""Building, residential"""	"""BLD-RES"""	"""28 E Hollister St. Basement apartment left side of building. Duct work needs cleaning. Ceiling tiles has water damage from previous leaks. Trash outside the building piling up. AC only comes out of half of the vents.Millipede infestation."""	Cinc Building Dept	2021-08-31	2021-08-31	2022-08-31	"""30 E HOLLISTER ST - GJ1510433698 """	45219	39.1259090579873	-84.5116326113656	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077465	NEW	"""Building, residential"""	"""BLD-RES"""	"""genrater all night/rv on unpaved surface/build 3 structures with furniture and tarps ON IT"""	Cinc Building Dept	2021-08-31	2021-08-31	2022-08-31	"""3532 IRVING ST - GJ1538036102 """	45220	39.147486946894	-84.5076755833352	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
